"fechaobservacion","valorobservado","nombreestacion","codigoestacion","latitud","longitud","unidadmedida"
"2018-09-07T02:00:00.000","0.355","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T02:10:00.000","0.352","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T02:20:00.000","0.349","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T02:30:00.000","0.343","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T02:40:00.000","0.34","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T02:50:00.000","0.339","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T03:00:00.000","0.346","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T03:10:00.000","0.001","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T03:20:00.000","0.358","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T03:30:00.000","0.357","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T03:40:00.000","0.349","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T03:50:00.000","0.359","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T04:00:00.000","0.349","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T04:10:00.000","0.351","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T04:20:00.000","0.001","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T04:30:00.000","0.34","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T04:40:00.000","0.338","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T04:50:00.000","0.335","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T05:00:00.000","0.348","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T05:10:00.000","0","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T05:20:00.000","0.002","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T05:30:00.000","0.326","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T05:40:00.000","0.334","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T05:50:00.000","0.345","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T06:00:00.000","0.329","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T06:10:00.000","0.325","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T06:20:00.000","0.309","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T06:30:00.000","0.312","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T06:40:00.000","0.318","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T06:50:00.000","0.287","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T07:00:00.000","0.031","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T07:10:00.000","0.114","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T07:20:00.000","0.178","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T07:30:00.000","0.181","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T07:40:00.000","0.172","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T07:50:00.000","0.157","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T08:00:00.000","0.304","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T08:10:00.000","0.298","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T08:20:00.000","0.238","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T08:30:00.000","0.162","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T08:40:00.000","0.162","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T08:50:00.000","0.177","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T09:00:00.000","0.185","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T09:10:00.000","0.188","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T09:20:00.000","0.176","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T09:30:00.000","0.164","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T09:40:00.000","0.18","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T09:50:00.000","0.197","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T10:00:00.000","0.227","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T10:10:00.000","0.224","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T10:20:00.000","0.233","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T10:30:00.000","0.237","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T10:40:00.000","0.242","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T10:50:00.000","0.237","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T11:00:00.000","0.225","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T11:10:00.000","0.237","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T11:20:00.000","0.243","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T11:30:00.000","0.251","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T11:40:00.000","0.247","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T11:50:00.000","0.24","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T12:00:00.000","0.235","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T12:10:00.000","0.225","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T12:20:00.000","0.233","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T12:30:00.000","0.229","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T12:40:00.000","0.231","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T12:50:00.000","0.226","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T13:00:00.000","0.231","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T13:10:00.000","0.222","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T13:20:00.000","0.221","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T13:30:00.000","0.224","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T13:40:00.000","0.228","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T13:50:00.000","0.228","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T14:00:00.000","0.236","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T14:10:00.000","0.234","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T14:20:00.000","0.231","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T14:30:00.000","0.239","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T14:40:00.000","0.241","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T14:50:00.000","0.253","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T15:00:00.000","0.259","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T15:10:00.000","0.259","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T15:20:00.000","0.263","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T15:30:00.000","0.262","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T15:40:00.000","0.267","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T15:50:00.000","0.273","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T16:00:00.000","0.299","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T16:10:00.000","0.308","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T16:20:00.000","0.314","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T16:30:00.000","0.315","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T16:40:00.000","0.318","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T16:50:00.000","0.309","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T17:00:00.000","0.306","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T17:10:00.000","0.306","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T17:20:00.000","0.313","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T17:30:00.000","0.319","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T17:40:00.000","0.313","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T17:50:00.000","0.315","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T18:00:00.000","0.302","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T18:10:00.000","0.309","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T18:20:00.000","0.3","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T18:30:00.000","0.285","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T18:40:00.000","0.266","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T18:50:00.000","0.265","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T19:00:00.000","0.265","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T19:10:00.000","0.273","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T19:20:00.000","0.282","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T19:30:00.000","0.272","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T19:40:00.000","0.279","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T19:50:00.000","0.279","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T20:00:00.000","0.289","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T20:10:00.000","0.292","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T20:20:00.000","0.295","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T20:30:00.000","0.296","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T20:40:00.000","0.298","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T20:50:00.000","0.292","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T21:00:00.000","0.291","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T21:10:00.000","0.313","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T21:20:00.000","0.328","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T21:30:00.000","0.331","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T21:40:00.000","0.34","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T21:50:00.000","0.347","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T22:00:00.000","0.003","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T22:10:00.000","0.011","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T22:20:00.000","0.031","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T22:30:00.000","0.025","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T22:40:00.000","0.009","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T22:50:00.000","0.018","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T23:00:00.000","0.015","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T23:10:00.000","0.355","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T23:20:00.000","0.001","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T23:30:00.000","0.021","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T23:40:00.000","0.014","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-07T23:50:00.000","0.001","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T00:00:00.000","0.331","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T00:10:00.000","0.336","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T00:20:00.000","0.336","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T00:30:00.000","0.016","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T00:40:00.000","0.064","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T00:50:00.000","0.091","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T01:00:00.000","0.086","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T01:10:00.000","0.084","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T01:20:00.000","0.096","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T01:30:00.000","0.111","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T01:40:00.000","0.137","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T01:50:00.000","0.131","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T02:00:00.000","0.132","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T02:10:00.000","0.137","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T02:20:00.000","0.139","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T02:30:00.000","0.136","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T02:40:00.000","0.143","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T02:50:00.000","0.152","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T03:00:00.000","0.152","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T03:10:00.000","0.15","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T03:20:00.000","0.152","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T03:30:00.000","0.172","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T03:40:00.000","0.167","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T03:50:00.000","0.165","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T04:00:00.000","0.174","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T04:10:00.000","0.198","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T04:20:00.000","0.199","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T04:30:00.000","0.195","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T04:40:00.000","0.197","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T04:50:00.000","0.195","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T05:00:00.000","0.195","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T05:10:00.000","0.197","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T05:20:00.000","0.207","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T05:30:00.000","0.207","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T05:40:00.000","0.209","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T05:50:00.000","0.202","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T06:00:00.000","0.203","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T06:10:00.000","0.207","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T06:20:00.000","0.2","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T06:30:00.000","0.2","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T06:40:00.000","0.202","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T06:50:00.000","0.2","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T07:00:00.000","0.199","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T07:10:00.000","0.204","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T07:20:00.000","0.209","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T07:30:00.000","0.204","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T07:40:00.000","0.215","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T07:50:00.000","0.209","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T08:00:00.000","0.212","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T08:10:00.000","0.208","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T08:20:00.000","0.203","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T08:30:00.000","0.199","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T08:40:00.000","0.19","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T08:50:00.000","0.183","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T09:00:00.000","0.19","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T09:10:00.000","0.19","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T09:20:00.000","0.197","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T09:30:00.000","0.203","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T09:40:00.000","0.197","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T09:50:00.000","0.194","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T10:00:00.000","0.187","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T10:10:00.000","0.2","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T10:20:00.000","0.199","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T10:30:00.000","0.193","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T10:40:00.000","0.197","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T10:50:00.000","0.19","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T11:00:00.000","0.205","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T11:10:00.000","0.194","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T11:20:00.000","0.197","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T11:30:00.000","0.198","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T11:40:00.000","0.201","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T11:50:00.000","0.203","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T12:00:00.000","0.202","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T12:10:00.000","0.198","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T12:20:00.000","0.203","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T12:30:00.000","0.199","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T12:40:00.000","0.201","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T12:50:00.000","0.225","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T13:00:00.000","0.24","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T13:10:00.000","0.24","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T13:20:00.000","0.243","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T13:30:00.000","0.26","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T13:40:00.000","0.234","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T13:50:00.000","0.244","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T14:00:00.000","0.267","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T14:10:00.000","0.263","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T14:20:00.000","0.263","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T14:30:00.000","0.273","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T14:40:00.000","0.27","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T14:50:00.000","0.27","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T15:00:00.000","0.271","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T15:10:00.000","0.269","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T15:20:00.000","0.273","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T15:30:00.000","0.274","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T15:40:00.000","0.283","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T15:50:00.000","0.288","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T16:00:00.000","0.291","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T16:10:00.000","0.295","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T16:20:00.000","0.297","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T16:30:00.000","0.302","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T16:40:00.000","0.308","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T16:50:00.000","0.316","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T17:00:00.000","0.321","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T17:10:00.000","0.317","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T17:20:00.000","0.317","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T17:30:00.000","0.317","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T17:40:00.000","0.317","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T17:50:00.000","0.322","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T18:00:00.000","0.323","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T18:10:00.000","0.329","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T18:20:00.000","0.332","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T18:30:00.000","0.327","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T18:40:00.000","0.331","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T18:50:00.000","0.326","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T19:00:00.000","0.325","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T19:10:00.000","0.331","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T19:20:00.000","0.333","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T19:30:00.000","0.335","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T19:40:00.000","0.329","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T19:50:00.000","0.336","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T20:00:00.000","0.327","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T20:10:00.000","0.33","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T20:20:00.000","0.33","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T20:30:00.000","0.338","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T20:40:00.000","0.344","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T20:50:00.000","0.339","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T21:00:00.000","0.34","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T21:10:00.000","0.337","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T21:20:00.000","0.337","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T21:30:00.000","0.338","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T21:40:00.000","0.332","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T21:50:00.000","0.336","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T22:00:00.000","0.339","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T22:10:00.000","0.35","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T22:20:00.000","0.341","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T22:30:00.000","0.34","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T22:40:00.000","0.336","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T22:50:00.000","0.339","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T23:00:00.000","0.334","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T23:10:00.000","0.333","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T23:20:00.000","0.329","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T23:30:00.000","0.333","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T23:40:00.000","0.34","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-08T23:50:00.000","0.341","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-09T00:00:00.000","0.34","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-09T00:10:00.000","0.342","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-09T00:20:00.000","0.344","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-09T00:30:00.000","0.346","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-09T00:40:00.000","0.339","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-09T00:50:00.000","0.338","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-09T01:00:00.000","0.341","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-09T01:10:00.000","0.345","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-09T01:20:00.000","0.345","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-09T01:30:00.000","0.346","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-09T01:40:00.000","0.346","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-09T01:50:00.000","0.344","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-09T02:00:00.000","0.344","TESORO INVEMAR","0014017001","10.235","-75.741","m"
"2018-09-09T02:10:00.000","0.346","TESORO INVEMAR","0014017001","10.235","-75.741","m"
