"fecha_inicio","fecha_final","departamento","municipio","tipo_tecnologia","gm","dm","cm","id_empresa","empresa","ano_repor","cod_periodo"
"2023-01-01T00:00:00.000","2023-01-31T00:00:00.000","52","390","1","1499.93","196.15","135.17","37833","ELECTRIFICADORA DE NARIÑO SUR E.A.T.","2023","1"
"2023-02-01T00:00:00.000","2023-02-28T00:00:00.000","52","390","1","1482.68","196.39","138.1","37833","ELECTRIFICADORA DE NARIÑO SUR E.A.T.","2023","2"
"2023-02-01T00:00:00.000","2023-02-28T00:00:00.000","52","390","1","1287.9911","183.1088","266.4364","43076","EMPRESA ASOCIATIVA DE TRABAJO Y LA PRESTACIÓN DEL SERVICIO DE ENERGÍA EN LA ZONA RURAL DEL MUNICIPIO DE LA TOLA NARIÑO","2023","2"
"2023-02-01T00:00:00.000","2023-02-28T00:00:00.000","52","390","1","1243.15","96.24","118.1","38850","EMPRESA DE SERVICIOS PÚBLICOS DE ENERGÍA ELÉCTRICA DE LAS PLAYAS ASOCIADAS - ENERPLASO S.A. E.S.P.","2023","2"
"2023-03-01T00:00:00.000","2023-03-31T00:00:00.000","52","390","1","1248.6","97.26","120.06","38850","EMPRESA DE SERVICIOS PÚBLICOS DE ENERGÍA ELÉCTRICA DE LAS PLAYAS ASOCIADAS - ENERPLASO S.A. E.S.P.","2023","3"
"2023-03-01T00:00:00.000","2023-03-31T00:00:00.000","52","390","1","1491.51","198.93","139.85","37833","ELECTRIFICADORA DE NARIÑO SUR E.A.T.","2023","3"
"2023-03-01T00:00:00.000","2023-03-31T00:00:00.000","52","390","1","1293.1695","185.2347","270.8608","43076","EMPRESA ASOCIATIVA DE TRABAJO Y LA PRESTACIÓN DEL SERVICIO DE ENERGÍA EN LA ZONA RURAL DEL MUNICIPIO DE LA TOLA NARIÑO","2023","3"
"2023-04-01T00:00:00.000","2023-04-30T00:00:00.000","52","390","1","1121.7724","185.2041","273.7065","43076","EMPRESA ASOCIATIVA DE TRABAJO Y LA PRESTACIÓN DEL SERVICIO DE ENERGÍA EN LA ZONA RURAL DEL MUNICIPIO DE LA TOLA NARIÑO","2023","4"
"2023-04-01T00:00:00.000","2023-04-30T00:00:00.000","52","390","1","1466.67","191.64","141.32","37833","ELECTRIFICADORA DE NARIÑO SUR E.A.T.","2023","4"
"2023-04-01T00:00:00.000","2023-04-30T00:00:00.000","52","390","1","1244.91","95.99","121.32","38850","EMPRESA DE SERVICIOS PÚBLICOS DE ENERGÍA ELÉCTRICA DE LAS PLAYAS ASOCIADAS - ENERPLASO S.A. E.S.P.","2023","4"
"2023-05-01T00:00:00.000","2023-05-31T00:00:00.000","52","390","1","1251.1","92.59","122.27","38850","EMPRESA DE SERVICIOS PÚBLICOS DE ENERGÍA ELÉCTRICA DE LAS PLAYAS ASOCIADAS - ENERPLASO S.A. E.S.P.","2023","5"
"2023-05-01T00:00:00.000","2023-05-31T00:00:00.000","52","390","1","1470.2","188.31","142.23","37833","ELECTRIFICADORA DE NARIÑO SUR E.A.T.","2023","5"
"2023-05-01T00:00:00.000","2023-05-31T00:00:00.000","52","390","1","1129.5206","183.2211","275.8459","43076","EMPRESA ASOCIATIVA DE TRABAJO Y LA PRESTACIÓN DEL SERVICIO DE ENERGÍA EN LA ZONA RURAL DEL MUNICIPIO DE LA TOLA NARIÑO","2023","5"
"2023-06-01T00:00:00.000","2023-06-30T00:00:00.000","52","390","1","1173.3219","181.6267","277.0507","43076","EMPRESA ASOCIATIVA DE TRABAJO Y LA PRESTACIÓN DEL SERVICIO DE ENERGÍA EN LA ZONA RURAL DEL MUNICIPIO DE LA TOLA NARIÑO","2023","6"
"2023-06-01T00:00:00.000","2023-06-30T00:00:00.000","52","390","1","1473.23","185.39","143.05","37833","ELECTRIFICADORA DE NARIÑO SUR E.A.T.","2023","6"
"2023-06-01T00:00:00.000","2023-06-30T00:00:00.000","52","390","1","1253.41","89.3","122.81","38850","EMPRESA DE SERVICIOS PÚBLICOS DE ENERGÍA ELÉCTRICA DE LAS PLAYAS ASOCIADAS - ENERPLASO S.A. E.S.P.","2023","6"
"2023-01-01T00:00:00.000","2023-01-31T00:00:00.000","52","427","1","1053.49","29.88","121.42","20081","EMPRESA DE ENERGIA DE MAGUI PAYAN S.A E.S.P","2023","1"
"2023-01-01T00:00:00.000","2023-01-31T00:00:00.000","52","427","1","1218.81","105.72","103.96","42417","EMPRESA DE ENERGY Y SERVICIOS S.A.S  E.S.P","2023","1"
"2023-02-01T00:00:00.000","2023-02-28T00:00:00.000","52","427","1","1201.74","107.42","105.81","42417","EMPRESA DE ENERGY Y SERVICIOS S.A.S  E.S.P","2023","2"
"2023-02-01T00:00:00.000","2023-02-28T00:00:00.000","52","427","1","1032.34","29.96","123.58","20081","EMPRESA DE ENERGIA DE MAGUI PAYAN S.A E.S.P","2023","2"
"2023-03-01T00:00:00.000","2023-03-31T00:00:00.000","52","427","1","1211.04","111.96","107.57","42417","EMPRESA DE ENERGY Y SERVICIOS S.A.S  E.S.P","2023","3"
"2023-03-01T00:00:00.000","2023-03-31T00:00:00.000","52","427","1","1033.49","30.3","125.63","20081","EMPRESA DE ENERGIA DE MAGUI PAYAN S.A E.S.P","2023","3"
"2023-04-01T00:00:00.000","2023-04-30T00:00:00.000","52","427","1","1203.98","110.53","108.7","42417","EMPRESA DE ENERGY Y SERVICIOS S.A.S  E.S.P","2023","4"
"2023-04-01T00:00:00.000","2023-04-30T00:00:00.000","52","427","1","1029.08","29.97","126.95","20081","EMPRESA DE ENERGIA DE MAGUI PAYAN S.A E.S.P","2023","4"
"2023-05-01T00:00:00.000","2023-05-31T00:00:00.000","52","427","1","1041.57","29.51","127.94","20081","EMPRESA DE ENERGIA DE MAGUI PAYAN S.A E.S.P","2023","5"
"2023-05-01T00:00:00.000","2023-05-31T00:00:00.000","52","427","1","1211.62","107.8","109.55","42417","EMPRESA DE ENERGY Y SERVICIOS S.A.S  E.S.P","2023","5"
"2023-06-01T00:00:00.000","2023-06-30T00:00:00.000","52","427","1","1217.08","105.49","110.03","42417","EMPRESA DE ENERGY Y SERVICIOS S.A.S  E.S.P","2023","6"
"2023-06-01T00:00:00.000","2023-06-30T00:00:00.000","52","427","1","1050.77","28.86","128.5","20081","EMPRESA DE ENERGIA DE MAGUI PAYAN S.A E.S.P","2023","6"
"2023-01-01T00:00:00.000","2023-01-31T00:00:00.000","52","473","1","1582.06","196.56","104.96","26810","EMPRESA ASOCIATIVA DE TRABAJO ENERGIA DE OLAYA HERRERA EAT ENEROLAYAHERRERA E.S.P.","2023","1"
"2023-01-01T00:00:00.000","2023-01-31T00:00:00.000","52","473","1","1875.16","207.77","154.64","32033","ASOCIACION DE USUARIOS DEL SERVICIO DE ENERGIA DE LA ZONA RURAL DEL CONSEJO COMUNITARIO ODEMAP MOSQUERA NORTE DEL MUNICIPIO DE MOSQUERA  NARIÑO","2023","1"
"2023-01-01T00:00:00.000","2023-01-31T00:00:00.000","52","473","1","1549.08","207.77","87.99","56170","EMPRESA DE ENERGIA DE MOSQUERA S.A.S. E.S.P.","2023","1"
"2023-01-01T00:00:00.000","2023-01-31T00:00:00.000","52","473","1","1261.37","96.37","116.04","38850","EMPRESA DE SERVICIOS PÚBLICOS DE ENERGÍA ELÉCTRICA DE LAS PLAYAS ASOCIADAS - ENERPLASO S.A. E.S.P.","2023","1"
"2023-02-01T00:00:00.000","2023-02-28T00:00:00.000","52","473","1","1573.89","197.39","106.82","26810","EMPRESA ASOCIATIVA DE TRABAJO ENERGIA DE OLAYA HERRERA EAT ENEROLAYAHERRERA E.S.P.","2023","2"
"2023-02-01T00:00:00.000","2023-02-28T00:00:00.000","52","473","1","1535.7","208.31","89.56","56170","EMPRESA DE ENERGIA DE MOSQUERA S.A.S. E.S.P.","2023","2"
"2023-02-01T00:00:00.000","2023-02-28T00:00:00.000","52","473","1","1868.7","208.31","157.38","32033","ASOCIACION DE USUARIOS DEL SERVICIO DE ENERGIA DE LA ZONA RURAL DEL CONSEJO COMUNITARIO ODEMAP MOSQUERA NORTE DEL MUNICIPIO DE MOSQUERA  NARIÑO","2023","2"
"2023-02-01T00:00:00.000","2023-02-28T00:00:00.000","52","473","1","1243.15","96.24","118.1","38850","EMPRESA DE SERVICIOS PÚBLICOS DE ENERGÍA ELÉCTRICA DE LAS PLAYAS ASOCIADAS - ENERPLASO S.A. E.S.P.","2023","2"
"2023-03-01T00:00:00.000","2023-03-31T00:00:00.000","52","473","1","1248.6","97.26","120.06","38850","EMPRESA DE SERVICIOS PÚBLICOS DE ENERGÍA ELÉCTRICA DE LAS PLAYAS ASOCIADAS - ENERPLASO S.A. E.S.P.","2023","3"
"2023-03-01T00:00:00.000","2023-03-31T00:00:00.000","52","473","1","1579.36","199.28","108.6","26810","EMPRESA ASOCIATIVA DE TRABAJO ENERGIA DE OLAYA HERRERA EAT ENEROLAYAHERRERA E.S.P.","2023","3"
"2023-03-01T00:00:00.000","2023-03-31T00:00:00.000","52","473","1","1542.19","210.68","91.04","56170","EMPRESA DE ENERGIA DE MOSQUERA S.A.S. E.S.P.","2023","3"
"2023-03-01T00:00:00.000","2023-03-31T00:00:00.000","52","473","1","1879.8","210.68","160.0","32033","ASOCIACION DE USUARIOS DEL SERVICIO DE ENERGIA DE LA ZONA RURAL DEL CONSEJO COMUNITARIO ODEMAP MOSQUERA NORTE DEL MUNICIPIO DE MOSQUERA  NARIÑO","2023","3"
"2023-04-01T00:00:00.000","2023-04-30T00:00:00.000","52","473","1","1582.47","196.54","109.74","26810","EMPRESA ASOCIATIVA DE TRABAJO ENERGIA DE OLAYA HERRERA EAT ENEROLAYAHERRERA E.S.P.","2023","4"
"2023-04-01T00:00:00.000","2023-04-30T00:00:00.000","52","473","1","1533.18","208.38","88.25","56170","EMPRESA DE ENERGIA DE MOSQUERA S.A.S. E.S.P.","2023","4"
"2023-04-01T00:00:00.000","2023-04-30T00:00:00.000","52","473","1","1906.87","211.94","172.24","32033","ASOCIACION DE USUARIOS DEL SERVICIO DE ENERGIA DE LA ZONA RURAL DEL CONSEJO COMUNITARIO ODEMAP MOSQUERA NORTE DEL MUNICIPIO DE MOSQUERA  NARIÑO","2023","4"
"2023-04-01T00:00:00.000","2023-04-30T00:00:00.000","52","473","1","1244.91","95.99","121.32","38850","EMPRESA DE SERVICIOS PÚBLICOS DE ENERGÍA ELÉCTRICA DE LAS PLAYAS ASOCIADAS - ENERPLASO S.A. E.S.P.","2023","4"
"2023-05-01T00:00:00.000","2023-05-31T00:00:00.000","52","473","1","1541.75","205.19","88.94","56170","EMPRESA DE ENERGIA DE MOSQUERA S.A.S. E.S.P.","2023","5"
"2023-05-01T00:00:00.000","2023-05-31T00:00:00.000","52","473","1","1909.03","208.86","173.59","32033","ASOCIACION DE USUARIOS DEL SERVICIO DE ENERGIA DE LA ZONA RURAL DEL CONSEJO COMUNITARIO ODEMAP MOSQUERA NORTE DEL MUNICIPIO DE MOSQUERA  NARIÑO","2023","5"
"2023-05-01T00:00:00.000","2023-05-31T00:00:00.000","52","473","1","1251.1","92.59","122.27","38850","EMPRESA DE SERVICIOS PÚBLICOS DE ENERGÍA ELÉCTRICA DE LAS PLAYAS ASOCIADAS - ENERPLASO S.A. E.S.P.","2023","5"
"2023-05-01T00:00:00.000","2023-05-31T00:00:00.000","52","473","1","1592.83","193.92","110.6","26810","EMPRESA ASOCIATIVA DE TRABAJO ENERGIA DE OLAYA HERRERA EAT ENEROLAYAHERRERA E.S.P.","2023","5"
"2023-06-01T00:00:00.000","2023-06-30T00:00:00.000","52","473","1","1887.95","203.77","174.35","32033","ASOCIACION DE USUARIOS DEL SERVICIO DE ENERGIA DE LA ZONA RURAL DEL CONSEJO COMUNITARIO ODEMAP MOSQUERA NORTE DEL MUNICIPIO DE MOSQUERA  NARIÑO","2023","6"
"2023-06-01T00:00:00.000","2023-06-30T00:00:00.000","52","473","1","1541.92","200.69","89.32","56170","EMPRESA DE ENERGIA DE MOSQUERA S.A.S. E.S.P.","2023","6"
"2023-06-01T00:00:00.000","2023-06-30T00:00:00.000","52","473","1","1253.41","89.3","122.81","38850","EMPRESA DE SERVICIOS PÚBLICOS DE ENERGÍA ELÉCTRICA DE LAS PLAYAS ASOCIADAS - ENERPLASO S.A. E.S.P.","2023","6"
"2023-06-01T00:00:00.000","2023-06-30T00:00:00.000","52","473","1","1597.58","190.49","111.08","26810","EMPRESA ASOCIATIVA DE TRABAJO ENERGIA DE OLAYA HERRERA EAT ENEROLAYAHERRERA E.S.P.","2023","6"
"2023-01-01T00:00:00.000","2023-01-31T00:00:00.000","52","490","1","1613.85","29.08","173.14","28352","EMPRESA ASOCIATIVA DE TRABAJO COMERCIALIZADORA SAN JOSE E.S.P.","2023","1"
"2023-01-01T00:00:00.000","2023-01-31T00:00:00.000","52","490","1","1582.06","196.56","104.96","26810","EMPRESA ASOCIATIVA DE TRABAJO ENERGIA DE OLAYA HERRERA EAT ENEROLAYAHERRERA E.S.P.","2023","1"
"2023-02-01T00:00:00.000","2023-02-28T00:00:00.000","52","490","1","1573.89","197.39","106.82","26810","EMPRESA ASOCIATIVA DE TRABAJO ENERGIA DE OLAYA HERRERA EAT ENEROLAYAHERRERA E.S.P.","2023","2"
"2023-02-01T00:00:00.000","2023-02-28T00:00:00.000","52","490","1","1622.4","29.63","176.22","28352","EMPRESA ASOCIATIVA DE TRABAJO COMERCIALIZADORA SAN JOSE E.S.P.","2023","2"
"2023-03-01T00:00:00.000","2023-03-31T00:00:00.000","52","490","1","1579.36","199.28","108.6","26810","EMPRESA ASOCIATIVA DE TRABAJO ENERGIA DE OLAYA HERRERA EAT ENEROLAYAHERRERA E.S.P.","2023","3"
"2023-03-01T00:00:00.000","2023-03-31T00:00:00.000","52","490","1","1630.68","29.97","179.15","28352","EMPRESA ASOCIATIVA DE TRABAJO COMERCIALIZADORA SAN JOSE E.S.P.","2023","3"
"2023-04-01T00:00:00.000","2023-04-30T00:00:00.000","52","490","1","1582.47","196.54","109.74","26810","EMPRESA ASOCIATIVA DE TRABAJO ENERGIA DE OLAYA HERRERA EAT ENEROLAYAHERRERA E.S.P.","2023","4"
"2023-04-01T00:00:00.000","2023-04-30T00:00:00.000","52","490","1","1672.09","33.8","181.03","28352","EMPRESA ASOCIATIVA DE TRABAJO COMERCIALIZADORA SAN JOSE E.S.P.","2023","4"
"2023-05-01T00:00:00.000","2023-05-31T00:00:00.000","52","490","1","1592.83","193.92","110.6","26810","EMPRESA ASOCIATIVA DE TRABAJO ENERGIA DE OLAYA HERRERA EAT ENEROLAYAHERRERA E.S.P.","2023","5"
"2023-05-01T00:00:00.000","2023-05-31T00:00:00.000","52","490","1","1668.9","32.65","182.44","28352","EMPRESA ASOCIATIVA DE TRABAJO COMERCIALIZADORA SAN JOSE E.S.P.","2023","5"
"2023-06-01T00:00:00.000","2023-06-30T00:00:00.000","52","490","1","1597.58","190.49","111.08","26810","EMPRESA ASOCIATIVA DE TRABAJO ENERGIA DE OLAYA HERRERA EAT ENEROLAYAHERRERA E.S.P.","2023","6"
"2023-06-01T00:00:00.000","2023-06-30T00:00:00.000","52","490","1","1649.87","32.32","183.24","28352","EMPRESA ASOCIATIVA DE TRABAJO COMERCIALIZADORA SAN JOSE E.S.P.","2023","6"
"2023-01-01T00:00:00.000","2023-01-31T00:00:00.000","52","520","1","1414.0","173.0","65.0","32200","EMPRESA DE ENERGIA DE LA ZONA RURAL DE FRANCISCO PIZARRO","2023","1"
"2023-02-01T00:00:00.000","2023-02-28T00:00:00.000","52","520","1","1430.0","174.0","66.0","32200","EMPRESA DE ENERGIA DE LA ZONA RURAL DE FRANCISCO PIZARRO","2023","2"
"2023-03-01T00:00:00.000","2023-03-31T00:00:00.000","52","520","1","1415.0","173.0","67.0","32200","EMPRESA DE ENERGIA DE LA ZONA RURAL DE FRANCISCO PIZARRO","2023","3"
"2023-04-01T00:00:00.000","2023-04-30T00:00:00.000","52","520","1","1415.8","170.0","67.0","32200","EMPRESA DE ENERGIA DE LA ZONA RURAL DE FRANCISCO PIZARRO","2023","4"
"2023-05-01T00:00:00.000","2023-05-31T00:00:00.000","52","520","1","1419.97","166.0","68.0","32200","EMPRESA DE ENERGIA DE LA ZONA RURAL DE FRANCISCO PIZARRO","2023","5"
"2023-06-01T00:00:00.000","2023-06-30T00:00:00.000","52","520","1","1431.99","162.0","68.0","32200","EMPRESA DE ENERGIA DE LA ZONA RURAL DE FRANCISCO PIZARRO","2023","6"
"2023-01-01T00:00:00.000","2023-01-31T00:00:00.000","52","621","1","1679.37","207.77","130.38","48187","EMPRESA DE SERVICIOS PÚBLICOS DE ENERGÍA RENOVABLE DEL PACIFICO S.A.S. E.S.P.","2023","1"
"2023-02-01T00:00:00.000","2023-02-28T00:00:00.000","52","621","1","1662.32","208.31","133.21","48187","EMPRESA DE SERVICIOS PÚBLICOS DE ENERGÍA RENOVABLE DEL PACIFICO S.A.S. E.S.P.","2023","2"
"2023-03-01T00:00:00.000","2023-03-31T00:00:00.000","52","621","1","1669.67","210.68","134.9","48187","EMPRESA DE SERVICIOS PÚBLICOS DE ENERGÍA RENOVABLE DEL PACIFICO S.A.S. E.S.P.","2023","3"
"2023-04-01T00:00:00.000","2023-04-30T00:00:00.000","52","621","1","1534.02","208.38","74.75","69939","EMPRESA DE ENERGIA ELECTRICA DEL PATIA SAS ESP","2023","4"
"2023-05-01T00:00:00.000","2023-05-31T00:00:00.000","52","621","1","1605.55","205.19","77.86","69939","EMPRESA DE ENERGIA ELECTRICA DEL PATIA SAS ESP","2023","5"
"2023-06-01T00:00:00.000","2023-06-30T00:00:00.000","52","621","1","1630.59","200.69","79.97","69939","EMPRESA DE ENERGIA ELECTRICA DEL PATIA SAS ESP","2023","6"
"2023-01-01T00:00:00.000","2023-01-31T00:00:00.000","52","696","1","1216.83","99.2","121.03","22594","ASOCIACIÓN DE USUARIOS DEL SERVICIO DE ENERGÍA ELÉCTRICA DE LA ZONA RURAL DE SANTA BARBARA DE ISCUANDE","2023","1"
"2023-01-01T00:00:00.000","2023-01-31T00:00:00.000","52","696","1","1260.82","115.62","118.74","25965","EMPRESA ASOCIATIVA DE TRABAJO ELECTROSOLEDAD DE ISCUANDE","2023","1"
"2023-01-01T00:00:00.000","2023-01-31T00:00:00.000","52","696","1","1732.9531","179.7358","178.426","31373","EMPRESA ASOCIATIVA DE TRABAJO PARA LA PRESTACION DE SERVICIOS PUBLICOS DE ENERGIA ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE SANTA BARBARA ISCUA","2023","1"
"2023-01-01T00:00:00.000","2023-01-31T00:00:00.000","52","696","1","1368.3751","94.6003","126.5347","38134","EMPRESA ASOCIATIVA DE TRABAJO PARA LA PRESTACIÓN DE SERVICIOS DE ENERGÍA DEL PACIFICO MUNICIPIO DE SANTA BARBARA ISCUANDE","2023","1"
"2023-02-01T00:00:00.000","2023-02-28T00:00:00.000","52","696","1","1361.1903","96.6742","128.7837","38134","EMPRESA ASOCIATIVA DE TRABAJO PARA LA PRESTACIÓN DE SERVICIOS DE ENERGÍA DEL PACIFICO MUNICIPIO DE SANTA BARBARA ISCUANDE","2023","2"
"2023-02-01T00:00:00.000","2023-02-28T00:00:00.000","52","696","1","1202.0","99.72","123.67","22594","ASOCIACIÓN DE USUARIOS DEL SERVICIO DE ENERGÍA ELÉCTRICA DE LA ZONA RURAL DE SANTA BARBARA DE ISCUANDE","2023","2"
"2023-02-01T00:00:00.000","2023-02-28T00:00:00.000","52","696","1","1245.63","117.48","120.65","25965","EMPRESA ASOCIATIVA DE TRABAJO ELECTROSOLEDAD DE ISCUANDE","2023","2"
"2023-02-01T00:00:00.000","2023-02-28T00:00:00.000","52","696","1","1726.937","183.1088","181.5973","31373","EMPRESA ASOCIATIVA DE TRABAJO PARA LA PRESTACION DE SERVICIOS PUBLICOS DE ENERGIA ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE SANTA BARBARA ISCUA","2023","2"
"2023-03-01T00:00:00.000","2023-03-31T00:00:00.000","52","696","1","1248.78","117.15","122.85","25965","EMPRESA ASOCIATIVA DE TRABAJO ELECTROSOLEDAD DE ISCUANDE","2023","3"
"2023-03-01T00:00:00.000","2023-03-31T00:00:00.000","52","696","1","1366.0678","97.5735","130.9222","38134","EMPRESA ASOCIATIVA DE TRABAJO PARA LA PRESTACIÓN DE SERVICIOS DE ENERGÍA DEL PACIFICO MUNICIPIO DE SANTA BARBARA ISCUANDE","2023","3"
"2023-03-01T00:00:00.000","2023-03-31T00:00:00.000","52","696","1","1203.12","99.93","125.23","22594","ASOCIACIÓN DE USUARIOS DEL SERVICIO DE ENERGÍA ELÉCTRICA DE LA ZONA RURAL DE SANTA BARBARA DE ISCUANDE","2023","3"
"2023-03-01T00:00:00.000","2023-03-31T00:00:00.000","52","696","1","1739.7097","185.2347","184.6128","31373","EMPRESA ASOCIATIVA DE TRABAJO PARA LA PRESTACION DE SERVICIOS PUBLICOS DE ENERGIA ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE SANTA BARBARA ISCUA","2023","3"
"2023-04-01T00:00:00.000","2023-04-30T00:00:00.000","52","696","1","1862.9036","185.2041","186.5536","31373","EMPRESA ASOCIATIVA DE TRABAJO PARA LA PRESTACION DE SERVICIOS PUBLICOS DE ENERGIA ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE SANTA BARBARA ISCUA","2023","4"
"2023-04-01T00:00:00.000","2023-04-30T00:00:00.000","52","696","1","1247.24","116.09","124.14","25965","EMPRESA ASOCIATIVA DE TRABAJO ELECTROSOLEDAD DE ISCUANDE","2023","4"
"2023-04-01T00:00:00.000","2023-04-30T00:00:00.000","52","696","1","1210.07","101.26","126.55","22594","ASOCIACIÓN DE USUARIOS DEL SERVICIO DE ENERGÍA ELÉCTRICA DE LA ZONA RURAL DE SANTA BARBARA DE ISCUANDE","2023","4"
"2023-04-01T00:00:00.000","2023-04-30T00:00:00.000","52","696","1","1395.3814","97.705","132.2977","38134","EMPRESA ASOCIATIVA DE TRABAJO PARA LA PRESTACIÓN DE SERVICIOS DE ENERGÍA DEL PACIFICO MUNICIPIO DE SANTA BARBARA ISCUANDE","2023","4"
"2023-05-01T00:00:00.000","2023-05-31T00:00:00.000","52","696","1","1406.4385","96.676","133.3318","38134","EMPRESA ASOCIATIVA DE TRABAJO PARA LA PRESTACIÓN DE SERVICIOS DE ENERGÍA DEL PACIFICO MUNICIPIO DE SANTA BARBARA ISCUANDE","2023","5"
"2023-05-01T00:00:00.000","2023-05-31T00:00:00.000","52","696","1","1870.705","183.2211","188.0119","31373","EMPRESA ASOCIATIVA DE TRABAJO PARA LA PRESTACION DE SERVICIOS PUBLICOS DE ENERGIA ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE SANTA BARBARA ISCUA","2023","5"
"2023-05-01T00:00:00.000","2023-05-31T00:00:00.000","52","696","1","1228.82","102.0","127.54","22594","ASOCIACIÓN DE USUARIOS DEL SERVICIO DE ENERGÍA ELÉCTRICA DE LA ZONA RURAL DE SANTA BARBARA DE ISCUANDE","2023","5"
"2023-05-01T00:00:00.000","2023-05-31T00:00:00.000","52","696","1","1258.5","114.57","125.11","25965","EMPRESA ASOCIATIVA DE TRABAJO ELECTROSOLEDAD DE ISCUANDE","2023","5"
"2023-06-01T00:00:00.000","2023-06-30T00:00:00.000","52","696","1","1263.65","112.51","125.66","25965","EMPRESA ASOCIATIVA DE TRABAJO ELECTROSOLEDAD DE ISCUANDE","2023","6"
"2023-06-01T00:00:00.000","2023-06-30T00:00:00.000","52","696","1","1415.5744","96.0135","133.9141","38134","EMPRESA ASOCIATIVA DE TRABAJO PARA LA PRESTACIÓN DE SERVICIOS DE ENERGÍA DEL PACIFICO MUNICIPIO DE SANTA BARBARA ISCUANDE","2023","6"
"2023-06-01T00:00:00.000","2023-06-30T00:00:00.000","52","696","1","1873.4953","181.6267","188.833","31373","EMPRESA ASOCIATIVA DE TRABAJO PARA LA PRESTACION DE SERVICIOS PUBLICOS DE ENERGIA ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE SANTA BARBARA ISCUA","2023","6"
"2023-06-01T00:00:00.000","2023-06-30T00:00:00.000","52","696","1","1230.46","98.68","128.09","22594","ASOCIACIÓN DE USUARIOS DEL SERVICIO DE ENERGÍA ELÉCTRICA DE LA ZONA RURAL DE SANTA BARBARA DE ISCUANDE","2023","6"
"2023-01-01T00:00:00.000","2023-01-31T00:00:00.000","52","835","1","1269.9203","179.7358","127.0445","3027","EMPRESA ASOCIATIVA DE TRABAJO ELECTRIFICADORA  DE  SAN JUAN DE LA COSTA E.S.P.","2023","1"
"2023-01-01T00:00:00.000","2023-01-31T00:00:00.000","52","835","1","1443.83","182.97","142.28","63754","ELECTRIFICADORA RURAL Y ACUEDUCTO DEL PACIFICO SUR S.A.S.ZOMACESP","2023","1"
"2023-01-01T00:00:00.000","2023-01-31T00:00:00.000","52","835","1","1452.27","145.23","36.48","3173","E.A.T. DE PRESTACION DE SERVICIOS PUBLICOS DE LA LOCALIDAD DEL CHAJAL MUNINIPIO DE TUMACO","2023","1"
"2023-01-01T00:00:00.000","2023-01-31T00:00:00.000","52","835","1","1620.0763","179.7358","102.1891","26040","EMPRESA ASOCIATIVA DE TRABAJO DE PRESTACION DE SERVICIOS PUBLICOS DE BOCAS DE CURAY E.S.P.","2023","1"
"2023-02-01T00:00:00.000","2023-02-28T00:00:00.000","52","835","1","1419.1342","183.1088","104.0054","26040","EMPRESA ASOCIATIVA DE TRABAJO DE PRESTACION DE SERVICIOS PUBLICOS DE BOCAS DE CURAY E.S.P.","2023","2"
"2023-02-01T00:00:00.000","2023-02-28T00:00:00.000","52","835","1","1439.08","186.4","144.81","63754","ELECTRIFICADORA RURAL Y ACUEDUCTO DEL PACIFICO SUR S.A.S.ZOMACESP","2023","2"
"2023-02-01T00:00:00.000","2023-02-28T00:00:00.000","52","835","1","1452.27","145.23","57.56","3173","E.A.T. DE PRESTACION DE SERVICIOS PUBLICOS DE LA LOCALIDAD DEL CHAJAL MUNINIPIO DE TUMACO","2023","2"
"2023-02-01T00:00:00.000","2023-02-28T00:00:00.000","52","835","1","1366.9457","183.1088","129.3026","3027","EMPRESA ASOCIATIVA DE TRABAJO ELECTRIFICADORA  DE  SAN JUAN DE LA COSTA E.S.P.","2023","2"
"2023-03-01T00:00:00.000","2023-03-31T00:00:00.000","52","835","1","1452.18","145.23","35.63","3173","E.A.T. DE PRESTACION DE SERVICIOS PUBLICOS DE LA LOCALIDAD DEL CHAJAL MUNINIPIO DE TUMACO","2023","3"
"2023-03-01T00:00:00.000","2023-03-31T00:00:00.000","52","835","1","1444.82","188.56","147.21","63754","ELECTRIFICADORA RURAL Y ACUEDUCTO DEL PACIFICO SUR S.A.S.ZOMACESP","2023","3"
"2023-03-01T00:00:00.000","2023-03-31T00:00:00.000","52","835","1","1315.6158","185.2347","105.7324","26040","EMPRESA ASOCIATIVA DE TRABAJO DE PRESTACION DE SERVICIOS PUBLICOS DE BOCAS DE CURAY E.S.P.","2023","3"
"2023-03-01T00:00:00.000","2023-03-31T00:00:00.000","52","835","1","1261.4506","185.2347","131.4497","3027","EMPRESA ASOCIATIVA DE TRABAJO ELECTRIFICADORA  DE  SAN JUAN DE LA COSTA E.S.P.","2023","3"
"2023-04-01T00:00:00.000","2023-04-30T00:00:00.000","52","835","1","1391.02","145.23","133.75","3173","E.A.T. DE PRESTACION DE SERVICIOS PUBLICOS DE LA LOCALIDAD DEL CHAJAL MUNINIPIO DE TUMACO","2023","4"
