"car_t1669_id_mercado","anio_corregido","mes_corregido","nt_prop","gm","tm","prnm","dnm","cvm","rm","cuvm","id_empresa","empresa","car_carg_ano","car_carg_periodo","carg_horar","fech_public"
"173","9999","99","2","377.4488","52.36693","34.13997","165.3295","152.91429","17.48492","799.68441","520","CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"173","9999","99","3","377.4488","52.36693","26.88133","98.18258","152.91429","17.48492","725.27885","520","CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"173","9999","99","4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","520","CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"163","9999","99","1-100","279.9603","48.5314","53.9517","300.5938","80.7963","35.7244","799.5579","2073","EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.","2023","5","4","1900-01-01T00:00:00.000"
"163","9999","99","1-50","279.9603","48.5314","53.9517","276.4817","80.7963","35.7244","775.4458","2073","EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.","2023","5","4","1900-01-01T00:00:00.000"
"163","9999","99","1-0","279.9603","48.5314","53.9517","252.3696","80.7963","35.7244","751.3337","2073","EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.","2023","5","4","1900-01-01T00:00:00.000"
"163","9999","99","2","279.9603","48.5314","23.7126","189.5702","80.7963","35.7244","658.2952","2073","EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.","2023","5","4","1900-01-01T00:00:00.000"
"163","9999","99","3","279.9603","48.5314","21.0204","86.8113","80.7963","35.7244","552.8441","2073","EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.","2023","5","4","1900-01-01T00:00:00.000"
"162","9999","99","1-100","280.4917","48.5314","56.1264","300.5938","26.7528","35.7244","748.2205","2073","EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.","2023","5","4","1900-01-01T00:00:00.000"
"162","9999","99","1-50","280.4917","48.5314","56.1264","259.6098","26.7528","35.7244","707.2365","2073","EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.","2023","5","4","1900-01-01T00:00:00.000"
"162","9999","99","1-0","280.4917","48.5314","56.1264","218.6259","26.7528","35.7244","666.2526","2073","EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.","2023","5","4","1900-01-01T00:00:00.000"
"162","9999","99","2","280.4917","48.5314","26.4581","189.5702","26.7528","35.7244","607.5286","2073","EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.","2023","5","4","1900-01-01T00:00:00.000"
"162","9999","99","3","280.4917","48.5314","20.0608","86.8113","26.7528","35.7244","498.3724","2073","EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.","2023","5","4","1900-01-01T00:00:00.000"
"168","9999","99","1-100","279.9997","48.5314","78.3722","262.1158","60.761","35.7244","765.5045","2073","EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.","2023","5","4","1900-01-01T00:00:00.000"
"168","9999","99","1-50","279.9997","48.5314","78.3722","238.0776","60.761","35.7244","741.4663","2073","EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.","2023","5","4","1900-01-01T00:00:00.000"
"168","9999","99","1-0","279.9997","48.5314","78.3722","214.0393","60.761","35.7244","717.428","2073","EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.","2023","5","4","1900-01-01T00:00:00.000"
"168","9999","99","2","279.9997","48.5314","27.3009","161.4507","60.761","35.7244","613.7681","2073","EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.","2023","5","4","1900-01-01T00:00:00.000"
"168","9999","99","3","279.9997","48.5314","23.7386","98.8405","60.761","35.7244","547.5956","2073","EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.","2023","5","4","1900-01-01T00:00:00.000"
"444","9999","99","1-100","279.3819","48.5314","166.8002","183.7956","134.9994","35.7244","849.2329","2073","EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.","2023","5","4","1900-01-01T00:00:00.000"
"444","9999","99","1-50","279.3819","48.5314","166.8002","167.3217","134.9994","35.7244","832.759","2073","EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.","2023","5","4","1900-01-01T00:00:00.000"
"444","9999","99","1-0","279.3819","48.5314","166.8002","150.8478","134.9994","35.7244","816.2851","2073","EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.","2023","5","4","1900-01-01T00:00:00.000"
"444","9999","99","2","279.3819","48.5314","56.7541","106.7678","134.9994","35.7244","662.159","2073","EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.","2023","5","4","1900-01-01T00:00:00.000"
"444","9999","99","3","279.3819","48.5314","39.855","72.3457","134.9994","35.7244","610.8378","2073","EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.","2023","5","4","1900-01-01T00:00:00.000"
"561","9999","99","1-100","279.0957","48.5314","55.7512","262.1158","117.37","35.7244","798.5885","2073","EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.","2023","5","4","1900-01-01T00:00:00.000"
"561","9999","99","1-50","279.0957","48.5314","55.7512","225.3229","117.37","35.7244","761.7956","2073","EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.","2023","5","4","1900-01-01T00:00:00.000"
"561","9999","99","1-0","279.0957","48.5314","55.7512","188.53","117.37","35.7244","725.0027","2073","EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.","2023","5","4","1900-01-01T00:00:00.000"
"561","9999","99","2","279.0957","48.5314","24.4502","161.4507","117.37","35.7244","666.6224","2073","EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.","2023","5","4","1900-01-01T00:00:00.000"
"561","9999","99","3","279.0957","48.5314","21.2056","98.8405","117.37","35.7244","600.7676","2073","EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.","2023","5","4","1900-01-01T00:00:00.000"
"443","9999","99","1-100","270.65783","48.53139","134.9633","225.19641","126.65031","47.30842","853.30766","48305","CARIBEMAR DE LA COSTA S.A.S. E.S.P.","2023","5","4","1900-01-01T00:00:00.000"
"443","9999","99","1-50","270.65783","48.53139","134.9633","206.43152","126.65031","47.30842","834.54277","48305","CARIBEMAR DE LA COSTA S.A.S. E.S.P.","2023","5","4","1900-01-01T00:00:00.000"
"443","9999","99","1-0","270.65783","48.53139","134.9633","187.66663","126.65031","47.30842","815.77788","48305","CARIBEMAR DE LA COSTA S.A.S. E.S.P.","2023","5","4","1900-01-01T00:00:00.000"
"443","9999","99","2","270.65783","48.53139","39.60667","136.65904","126.65031","47.30842","669.41366","48305","CARIBEMAR DE LA COSTA S.A.S. E.S.P.","2023","5","4","1900-01-01T00:00:00.000"
"443","9999","99","3","270.65783","48.53139","28.11925","105.54775","126.65031","47.30842","626.81495","48305","CARIBEMAR DE LA COSTA S.A.S. E.S.P.","2023","5","4","1900-01-01T00:00:00.000"
"443","9999","99","4","270.65783","48.53139","15.80979","41.69572","126.65031","47.30842","550.65346","48305","CARIBEMAR DE LA COSTA S.A.S. E.S.P.","2023","5","4","1900-01-01T00:00:00.000"
"443","9999","99","1-100","275.39021","48.91925","137.04036","225.19641","126.65031","50.75709","863.95363","48305","CARIBEMAR DE LA COSTA S.A.S. E.S.P.","2023","5","1","1900-01-01T00:00:00.000"
"443","9999","99","1-100","269.30869","41.33969","131.71444","225.19641","126.65031","46.35667","840.56621","48305","CARIBEMAR DE LA COSTA S.A.S. E.S.P.","2023","5","3","1900-01-01T00:00:00.000"
"443","9999","99","1-50","275.39021","48.91925","137.04036","206.43152","126.65031","50.75709","845.18874","48305","CARIBEMAR DE LA COSTA S.A.S. E.S.P.","2023","5","1","1900-01-01T00:00:00.000"
"443","9999","99","1-50","269.30869","41.33969","131.71444","206.43152","126.65031","46.35667","821.80132","48305","CARIBEMAR DE LA COSTA S.A.S. E.S.P.","2023","5","3","1900-01-01T00:00:00.000"
"443","9999","99","1-0","275.39021","48.91925","137.04036","187.66663","126.65031","50.75709","826.42385","48305","CARIBEMAR DE LA COSTA S.A.S. E.S.P.","2023","5","1","1900-01-01T00:00:00.000"
"443","9999","99","1-0","269.30869","41.33969","131.71444","187.66663","126.65031","46.35667","803.03643","48305","CARIBEMAR DE LA COSTA S.A.S. E.S.P.","2023","5","3","1900-01-01T00:00:00.000"
"443","9999","99","2","275.39021","48.91925","40.1492","136.65904","126.65031","50.75709","678.5251","48305","CARIBEMAR DE LA COSTA S.A.S. E.S.P.","2023","5","1","1900-01-01T00:00:00.000"
"443","9999","99","2","269.30869","41.33969","38.83585","136.65904","126.65031","46.35667","659.15025","48305","CARIBEMAR DE LA COSTA S.A.S. E.S.P.","2023","5","3","1900-01-01T00:00:00.000"
"443","9999","99","3","275.39021","48.91925","28.477","105.54775","126.65031","50.75709","635.74161","48305","CARIBEMAR DE LA COSTA S.A.S. E.S.P.","2023","5","1","1900-01-01T00:00:00.000"
"443","9999","99","3","269.30869","41.33969","27.64812","105.54775","126.65031","46.35667","616.85123","48305","CARIBEMAR DE LA COSTA S.A.S. E.S.P.","2023","5","3","1900-01-01T00:00:00.000"
"158","9999","99","1-100","293.49296","52.36693","65.13357","265.99419","110.342","15.607","802.93665","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"158","9999","99","1-0","293.49296","52.36693","65.13357","191.2778","110.342","15.607","728.22026","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"158","9999","99","2","293.49296","52.36693","19.42706","163.19681","110.342","15.607","654.43276","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"158","9999","99","3","293.49296","52.36693","16.68915","108.82295","110.342","15.607","597.32099","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"162","9999","99","1-100","293.49296","52.36693","58.69663","315.33621","99.205","18.324","837.42173","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"162","9999","99","1-50","293.49296","52.36693","58.69663","273.56484","99.205","18.324","795.65036","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"162","9999","99","1-0","293.49296","52.36693","58.69663","231.79347","99.205","18.324","753.87899","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"162","9999","99","2","293.49296","52.36693","27.4805","199.58732","99.205","18.324","690.45671","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"162","9999","99","3","293.49296","52.36693","20.7502","88.00583","99.205","18.324","572.14492","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"165","9999","99","1-100","293.49296","52.36693","60.25391","279.31346","66.048","19.395","770.87026","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"165","9999","99","1-0","293.49296","52.36693","60.25391","237.70786","66.048","19.395","729.26466","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"165","9999","99","2","293.49296","52.36693","26.22611","165.3295","66.048","19.395","622.8585","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"165","9999","99","3","293.49296","52.36693","24.06589","98.18258","66.048","19.395","553.55136","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"168","9999","99","1-100","293.49296","52.36693","77.3654","279.31346","58.93","19.45","780.91875","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"168","9999","99","1-0","293.49296","52.36693","77.3654","229.85989","58.93","19.45","731.46518","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"168","9999","99","2","293.49296","52.36693","27.73332","165.3295","58.93","19.45","617.30271","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"168","9999","99","3","293.49296","52.36693","22.45049","98.18258","58.93","19.45","544.87296","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"172","9999","99","1-100","293.49296","52.36693","60.41613","279.31346","164.193","19.922","869.70448","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"172","9999","99","1-0","293.49296","52.36693","60.41613","189.53863","164.193","19.922","779.92965","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"172","9999","99","2","293.49296","52.36693","25.326","165.3295","164.193","19.922","720.63039","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"172","9999","99","3","293.49296","52.36693","21.63797","98.18258","164.193","19.922","649.79544","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"170","9999","99","1-100","293.49296","52.36693","65.66182","265.99419","116.332","19.283","813.1309","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"170","9999","99","1-0","293.49296","52.36693","65.66182","215.34034","116.332","19.283","762.47705","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"170","9999","99","2","293.49296","52.36693","27.70128","163.19681","116.332","19.283","672.37298","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"170","9999","99","3","293.49296","52.36693","22.02186","108.82295","116.332","19.283","612.3197","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"175","9999","99","1-100","293.49296","52.36693","51.9608","294.52007","90.8","20.95","804.09076","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"175","9999","99","1-50","293.49296","52.36693","51.9608","279.76631","90.8","20.95","789.337","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"175","9999","99","1-0","293.49296","52.36693","51.9608","265.01254","90.8","20.95","774.58323","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"175","9999","99","2","293.49296","52.36693","21.81097","201.38474","90.8","20.95","680.8056","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"175","9999","99","3","293.49296","52.36693","16.45538","52.53063","90.8","20.95","526.5959","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"173","9999","99","1-100","293.49296","52.36693","68.08198","279.31346","148.25","21.44","862.94533","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"173","9999","99","1-50","293.49296","52.36693","68.08198","249.20965","148.25","21.44","832.84152","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"173","9999","99","1-0","293.49296","52.36693","68.08198","219.10584","148.25","21.44","802.73771","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"173","9999","99","2","293.49296","52.36693","29.80016","165.3295","148.25","21.44","710.67955","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"173","9999","99","3","293.49296","52.36693","23.96137","98.18258","148.25","21.44","637.69384","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"161","9999","99","1-100","293.49296","52.36693","73.25624","315.33621","77.31","16.46","828.22234","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"161","9999","99","1-0","293.49296","52.36693","73.25624","249.79215","77.31","16.46","762.67828","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"161","9999","99","2","293.49296","52.36693","23.31441","199.58732","77.31","16.46","662.53162","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"161","9999","99","3","293.49296","52.36693","24.32984","88.00583","77.31","16.46","551.96556","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"163","9999","99","1-100","293.49296","52.36693","56.42072","315.33621","77.36","19.45","814.42682","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"163","9999","99","1-0","293.49296","52.36693","56.42072","264.38024","77.36","19.45","763.47085","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"163","9999","99","2","293.49296","52.36693","24.55282","199.58732","77.36","19.45","666.81003","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"163","9999","99","3","293.49296","52.36693","21.71583","88.00583","77.36","19.45","552.39155","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"164","9999","99","1-100","293.49296","52.36693","58.26878","315.33621","85.308","19.1884","823.96128","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"164","9999","99","1-0","293.49296","52.36693","58.26878","270.6688","85.308","19.1884","779.29387","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"164","9999","99","2","293.49296","52.36693","25.62847","199.58732","85.308","19.1884","675.57208","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"164","9999","99","3","293.49296","52.36693","19.90401","88.00583","85.308","19.1884","558.26613","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"160","9999","99","1-100","293.49296","52.36693","66.5171","315.33621","75.98","19.549","823.2422","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"160","9999","99","1-0","293.49296","52.36693","66.5171","216.56605","75.98","19.549","724.47204","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"160","9999","99","2","293.49296","52.36693","25.19964","199.58732","75.98","19.549","666.17585","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"160","9999","99","3","293.49296","52.36693","19.5753","88.00583","75.98","19.549","548.97002","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"169","9999","99","1-100","293.49296","52.36693","89.36725","265.99419","92.97","19.0","813.19133","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"169","9999","99","1-0","293.49296","52.36693","89.36725","154.49908","92.97","19.0","701.69622","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"169","9999","99","2","293.49296","52.36693","38.46411","163.19681","92.97","19.0","659.49081","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"169","9999","99","3","293.49296","52.36693","28.47599","108.82295","92.97","19.0","595.12883","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"166","9999","99","1-100","293.49296","52.36693","55.15737","279.31346","76.04","18.29","774.66072","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"166","9999","99","1-0","293.49296","52.36693","55.15737","220.5099","76.04","18.29","715.85716","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"166","9999","99","2","293.49296","52.36693","23.87091","165.3295","76.04","18.29","629.3903","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"166","9999","99","3","293.49296","52.36693","18.54631","98.18258","76.04","18.29","556.91878","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"561","9999","99","1-100","293.49296","52.36693","58.62129","279.31346","108.35","19.0","811.14464","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"561","9999","99","1-0","293.49296","52.36693","58.62129","204.01241","108.35","19.0","735.84359","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"561","9999","99","2","293.49296","52.36693","25.54689","165.3295","108.35","19.0","664.08628","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"561","9999","99","3","293.49296","52.36693","22.12556","98.18258","108.35","19.0","593.51803","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"703","9999","99","1-100","293.49296","52.36693","116.69205","294.52007","75.435","24.018","856.52501","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"703","9999","99","1-0","293.49296","52.36693","116.69205","148.72166","75.435","24.018","710.7266","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"703","9999","99","2","293.49296","52.36693","74.96267","201.38474","75.435","24.018","721.6603","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"703","9999","99","3","293.49296","52.36693","70.91141","52.53063","75.435","24.018","568.75493","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"704","9999","99","1-100","293.49296","52.36693","62.91879","315.33621","62.69","17.59","804.39489","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"704","9999","99","1-50","293.49296","52.36693","62.91879","283.75045","62.69","17.59","772.80913","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"704","9999","99","1-0","293.49296","52.36693","62.91879","252.1647","62.69","17.59","741.22338","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"704","9999","99","2","293.49296","52.36693","20.28436","199.58732","62.69","17.59","646.01157","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"704","9999","99","3","293.49296","52.36693","18.02138","88.00583","62.69","17.59","532.1671","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"444","9999","99","1-100","312.33312","52.36693","200.67479","200.5121","24.61249","16.79004","807.28947","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"444","9999","99","1-50","312.33312","52.36693","200.67479","183.91527","24.61249","16.79004","790.69264","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"444","9999","99","1-0","312.33312","52.36693","200.67479","167.31844","24.61249","16.79004","774.09581","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"444","9999","99","2","312.33312","52.36693","68.25862","118.66866","24.61249","16.79004","593.02986","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"444","9999","99","3","312.33312","52.36693","43.7991","85.86125","24.61249","16.79004","535.76293","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"443","9999","99","1-100","312.33312","52.36693","167.38111","244.24743","24.48932","16.79004","817.60795","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"443","9999","99","1-50","312.33312","52.36693","167.38111","224.09036","24.48932","16.79004","797.45088","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"443","9999","99","1-0","312.33312","52.36693","167.38111","203.93329","24.48932","16.79004","777.29381","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"443","9999","99","2","312.33312","52.36693","49.18639","148.71738","24.48932","16.79004","603.88318","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"443","9999","99","3","312.33312","52.36693","33.34107","115.55845","24.48932","16.79004","554.87893","2378","DICELER S.A E.S.P.","2023","3","4","1900-01-01T00:00:00.000"
"165","9999","99","3","333.85977","52.36693","26.40712","98.18258","27.27159","16.92686","555.01485","62371","BIA ENERGY SAS ESP","2023","3","4","1900-01-01T00:00:00.000"
"165","9999","99","2","333.85977","52.36693","28.82","165.3295","27.27159","16.92686","624.57465","62371","BIA ENERGY SAS ESP","2023","3","4","1900-01-01T00:00:00.000"
"165","9999","99","1-0","333.85977","52.36693","66.82792","237.70786","27.27159","16.92686","734.96093","62371","BIA ENERGY SAS ESP","2023","3","4","1900-01-01T00:00:00.000"
"165","9999","99","1-50","333.85977","52.36693","66.82792","258.51066","27.27159","16.92686","755.76373","62371","BIA ENERGY SAS ESP","2023","3","4","1900-01-01T00:00:00.000"
"165","9999","99","1-100","333.85977","52.36693","66.82792","279.31346","27.27159","16.92686","776.56653","62371","BIA ENERGY SAS ESP","2023","3","4","1900-01-01T00:00:00.000"
"704","9999","99","3","333.38346","52.36693","19.50642","88.00583","27.64424","16.92686","537.83374","62371","BIA ENERGY SAS ESP","2023","3","4","1900-01-01T00:00:00.000"
"704","9999","99","2","333.38346","52.36693","22.03094","199.58732","27.64424","16.92686","651.93975","62371","BIA ENERGY SAS ESP","2023","3","4","1900-01-01T00:00:00.000"
"704","9999","99","1-0","333.38346","52.36693","69.59308","252.1647","27.64424","16.92686","752.07927","62371","BIA ENERGY SAS ESP","2023","3","4","1900-01-01T00:00:00.000"
"704","9999","99","1-50","333.38346","52.36693","69.59308","283.75045","27.64424","16.92686","783.66502","62371","BIA ENERGY SAS ESP","2023","3","4","1900-01-01T00:00:00.000"
"704","9999","99","1-100","333.38346","52.36693","69.59308","315.33621","27.64424","16.92686","815.25078","62371","BIA ENERGY SAS ESP","2023","3","4","1900-01-01T00:00:00.000"
"444","9999","99","3","330.22549","52.36693","45.02033","85.86125","30.04704","16.92686","560.4479","62371","BIA ENERGY SAS ESP","2023","3","4","1900-01-01T00:00:00.000"
"444","9999","99","2","330.22549","52.36693","70.67677","118.66866","30.04704","16.92686","618.91175","62371","BIA ENERGY SAS ESP","2023","3","4","1900-01-01T00:00:00.000"
"444","9999","99","1-0","330.22549","52.36693","209.56919","167.31844","30.04704","16.92686","806.45395","62371","BIA ENERGY SAS ESP","2023","3","4","1900-01-01T00:00:00.000"
"444","9999","99","1-50","330.22549","52.36693","209.56919","183.91527","30.04704","16.92686","823.05078","62371","BIA ENERGY SAS ESP","2023","3","4","1900-01-01T00:00:00.000"
"444","9999","99","1-100","330.22549","52.36693","209.56919","200.5121","30.04704","16.92686","839.64761","62371","BIA ENERGY SAS ESP","2023","3","4","1900-01-01T00:00:00.000"
"443","9999","99","3","330.22549","52.36693","34.6812","115.55845","29.47166","16.92686","579.23059","62371","BIA ENERGY SAS ESP","2023","3","4","1900-01-01T00:00:00.000"
"443","9999","99","2","330.22549","52.36693","51.30192","148.71738","29.47166","16.92686","629.01024","62371","BIA ENERGY SAS ESP","2023","3","4","1900-01-01T00:00:00.000"
"443","9999","99","1-0","330.22549","52.36693","175.2779","203.93329","29.47166","16.92686","808.20213","62371","BIA ENERGY SAS ESP","2023","3","4","1900-01-01T00:00:00.000"
"443","9999","99","1-50","330.22549","52.36693","175.2779","224.09036","29.47166","16.92686","828.3592","62371","BIA ENERGY SAS ESP","2023","3","4","1900-01-01T00:00:00.000"
"443","9999","99","1-100","330.22549","52.36693","175.2779","244.24743","29.47166","16.92686","848.51627","62371","BIA ENERGY SAS ESP","2023","3","4","1900-01-01T00:00:00.000"
"160","9999","99","3","327.68664","52.36693","21.14086","88.00583","29.41943","16.92686","535.54655","62371","BIA ENERGY SAS ESP","2023","3","4","1900-01-01T00:00:00.000"
"160","9999","99","2","327.68664","52.36693","27.3221","199.58732","29.41943","16.92686","653.30928","62371","BIA ENERGY SAS ESP","2023","3","4","1900-01-01T00:00:00.000"
"160","9999","99","1-0","327.68664","52.36693","72.73098","216.56605","29.41943","16.92686","715.69689","62371","BIA ENERGY SAS ESP","2023","3","4","1900-01-01T00:00:00.000"
"160","9999","99","1-50","327.68664","52.36693","72.73098","265.95113","29.41943","16.92686","765.08197","62371","BIA ENERGY SAS ESP","2023","3","4","1900-01-01T00:00:00.000"
"160","9999","99","1-100","327.68664","52.36693","72.73098","315.33621","29.41943","16.92686","814.46705","62371","BIA ENERGY SAS ESP","2023","3","4","1900-01-01T00:00:00.000"
"163","9999","99","3","294.04315","52.36693","21.67743","88.00583","77.36","19.45","552.90334","62371","BIA ENERGY SAS ESP","2023","3","4","1900-01-01T00:00:00.000"
"163","9999","99","2","294.04315","52.36693","24.51797","199.58732","77.36","19.45","667.32537","62371","BIA ENERGY SAS ESP","2023","3","4","1900-01-01T00:00:00.000"
"163","9999","99","1-0","294.04315","52.36693","56.4252","264.38024","77.36","19.45","764.02552","62371","BIA ENERGY SAS ESP","2023","3","4","1900-01-01T00:00:00.000"
